state,county,last_sdx_code,frst_sdx_code,hh_size,treat,treat1overN,treatMoverN,confdr_hh_count,frac_confdr_count_men,confdr_hh_count_1861,confdr_hh_binary_1861,frac_confdr_count_men_1861,confdr_hh_MoverN,confdr_any_MoverN,frac_confdr_MoverN_men,children_size,sons_size,slaves_hh_count,realprop_head,realprop_hsum,confdr_hh_binary,battle_county
Georgia,PIKE,L1145,F468,10,0,0,0,5,1,4,1,0.8,4,1,0.8,7,4,0,1300,1300,1,0
Georgia,PIKE,L0438,F047,10,0,0.1,0.9,0,0,0,0,0,0,0,0,6,4,0,4400,4400,0,0
Georgia,PIKE,L0923,F376,7,0,0,0,4,1,3,1,0.75,3.66666666666667,1,0.916666666666667,5,3,0,800,800,1,0
Georgia,PIKE,L0522,F032,11,0,0,0,5,0.833333333333333,3,1,0.5,4.33333333333333,1,0.722222222222222,6,3,0,1300,1300,1,0
Georgia,PIKE,L0509,F609,10,0,0,0,8,1,5,1,0.625,4.26088127558716,1,0.532610159448395,6,5,0,0,0,1,0
Georgia,PIKE,L1162,F799,4,0,0,0,3,1,3,1,1,3,1,1,0,0,1,800,800,1,0
Georgia,PIKE,L0055,F723,5,0,0,0,2,1,1,1,0.5,1,0.8125,0.5,1,0,0,150,150,1,0
Georgia,PIKE,L0032,F334,10,0,0,0,4,1,2,1,0.5,3.5,1,0.875,7,2,0,1000,1000,1,0
Georgia,PIKE,L0825,F281,10,1,1,1,5,1,3,1,0.6,3.57142857142857,1,0.714285714285714,8,4,3,1800,1800,1,0
Georgia,PIKE,L1565,F250,6,0,0,0,2,1,2,1,1,2,1,1,3,1,39,30000,30000,1,0
Georgia,PIKE,L1372,F468,11,0,0,0,4,1,4,1,1,2.85714285714286,1,0.714285714285714,7,3,0,2000,2000,1,0
Georgia,PIKE,L1599,F044,9,0,0,0,2,0.5,0,0,0,0.153846153846154,0.14792899408284,0.0384615384615385,5,3,0,0,0,1,0
Georgia,PIKE,L0367,F128,10,0,0,0,6,0.857142857142857,2,1,0.285714285714286,3.49047619047619,1,0.498639455782313,5,3,38,10000,10000,1,0
Georgia,PIKE,L0309,F468,14,0,0.0714285714285714,0.857142857142857,0,0,0,0,0,0,0,0,9,4,0,8000,8000,0,0
Georgia,PIKE,L0225,F376,8,1,1,1,5,1,4,1,0.8,5,1,1,6,4,6,2500,2500,1,0
Georgia,PIKE,L0430,F055,8,1,1,1,3,1,1,1,0.333333333333333,3,1,1,3,1,0,2500,2500,1,0
Georgia,PIKE,L0420,F468,5,0,0,0,3,1,3,1,1,3,1,1,3,2,1,1000,1000,1,0
Georgia,PIKE,L0569,F376,6,0,0,0,3,1,3,1,1,3,1,1,3,1,18,4000,4000,1,0
Georgia,PIKE,L0607,F196,4,0,0,0,0,0,0,0,0,0,0,0,2,0,6,4000,4000,0,0
Georgia,PIKE,L0846,F301,9,1,1,1,5,1,0,0,0,4.5,1,0.9,6,4,0,0,0,1,0
Georgia,PIKE,L1570,F468,9,0,0,0,1,0.166666666666667,0,0,0,0.333333333333333,0.333333333333333,0.0555555555555556,5,5,25,9000,9000,1,0
Georgia,PIKE,L1396,F402,6,1,1,1,4,1,3,1,0.75,4,1,1,3,2,0,0,0,1,0
Georgia,PIKE,L1142,F610,9,0,0,0,2,0.333333333333333,0,0,0,0.111111111111111,0.108024691358025,0.0185185185185185,7,5,4,4000,4000,1,0
Georgia,PIKE,L1433,F533,10,0,0,0,2,0.333333333333333,1,1,0.166666666666667,2,1,0.333333333333333,7,4,0,1425,1425,1,0
Georgia,PIKE,L1045,F196,8,0,0,0,4,1,1,1,0.25,3.16666666666667,1,0.791666666666667,4,2,0,2000,2000,1,0
Georgia,PIKE,L0725,F376,9,1,1,1,3,1,2,1,0.666666666666667,3,1,1,7,2,5,800,800,1,0
Georgia,PIKE,L1616,F660,9,0,0,0,4,0.8,0,0,0,1.69642857142857,1,0.339285714285714,7,4,2,650,650,1,0
Georgia,PIKE,L1546,F602,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4000,4000,0,0
Georgia,PIKE,L0522,F169,11,0,0,0,2,0.4,0,0,0,2,1,0.4,7,4,0,0,0,1,0
Georgia,PIKE,L0458,F024,9,0,0,0,4,0.8,2,1,0.4,3.21428571428571,1,0.642857142857143,3,1,0,1200,1200,1,0
Georgia,PIKE,L1155,F566,7,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1600,1600,0,0
Georgia,PIKE,L1101,F024,4,0,0.2,0.8,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
Georgia,PIKE,L0821,F376,8,0,0,0,1,0.5,0,0,0,0.125,0.125,0.0625,4,0,0,360,360,1,0
Georgia,PIKE,L0770,F143,3,0,0,0,2,1,2,1,1,2,1,1,0,0,0,450,450,1,0
Georgia,PIKE,L0031,F055,13,1,1,1,0,0,0,0,0,0,0,0,10,9,20,11000,11000,0,0
Georgia,PIKE,L1164,F138,10,1,1,1,0,0,0,0,0,0,0,0,6,5,0,500,500,0,0
Georgia,PIKE,L0520,F024,6,1,1,1,3,1,3,1,1,3,1,1,3,2,8,0,0,1,0
Georgia,PIKE,L1501,F001,10,0,0,0,4,1,3,1,0.75,4,1,1,6,2,2,3200,3200,1,0
Georgia,PIKE,L0121,F024,6,0,0,0,4,1,3,1,0.75,4,1,1,3,2,0,0,0,1,0
Georgia,PIKE,L1245,F288,11,0,0,0,1,0.25,0,0,0,0.5,0.5,0.125,8,3,7,250,250,1,0
Georgia,PIKE,L0053,F169,5,0,0,0,0,0,0,0,0,0,0,0,2,1,4,200,200,0,0
Georgia,PIKE,L0975,F468,10,0,0.1,1,6,1,5,1,0.833333333333333,1.89575424575425,1,0.315959040959041,7,5,0,400,400,1,0
Georgia,PIKE,L0975,F055,10,0,0.166666666666667,0.833333333333333,5,1,5,1,1,1.59977081741788,0.873428710327106,0.319954163483575,6,3,23,2400,2400,1,0
Georgia,PIKE,L0941,F024,7,0,0,0,2,1,2,1,1,2,1,1,3,0,0,500,500,1,0
Georgia,PIKE,L0464,F728,11,0,0,0,4,0.8,1,1,0.2,3,1,0.6,6,3,4,0,0,1,0
Georgia,PIKE,L1245,F468,4,0,0.125,1,1,0.333333333333333,0,0,0,0.0625,0.0625,0.0208333333333333,1,1,15,1500,1500,1,0
Georgia,PIKE,L1344,F602,9,0,0,0,4,1,4,1,1,4,1,1,7,3,2,5000,5000,1,0
Georgia,PIKE,L1038,F602,9,0,0,0,5,1,5,1,1,4.26190476190476,1,0.852380952380952,6,4,2,3000,3000,1,0
Georgia,PIKE,L0387,F561,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0
Georgia,PIKE,L1276,F063,6,0,0,0,3,1,3,1,1,2.5,1,0.833333333333333,3,2,0,500,500,1,0
Georgia,PIKE,L0901,F432,11,0,0,0,6,1,3,1,0.5,3.75,1,0.625,8,4,25,8000,8000,1,0
Georgia,PIKE,L0309,F161,10,1,1,1,0,0,0,0,0,0,0,0,6,3,51,23625,23625,0,0
Georgia,PIKE,L0686,F603,8,0,0,0,3,0.75,3,1,0.75,1.85,0.977777777777778,0.4625,6,3,11,2500,2500,1,0
Georgia,PIKE,L1508,F024,9,0,0.125,0.625,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0
Georgia,PIKE,L0876,F024,11,0,0,0,0,0,0,0,0,0,0,0,9,5,10,3000,3000,0,0
Georgia,PIKE,L0458,F024,12,0,0,0,7,1,4,1,0.571428571428571,6.71428571428571,1,0.959183673469388,7,5,0,3000,3000,1,0
Georgia,PIKE,L1036,F376,11,0,0,0,6,0.857142857142857,0,0,0,6,1,0.857142857142857,8,5,0,2000,2000,1,0
Georgia,PIKE,L1028,F673,11,0,0,0,7,1,0,0,0,7,1,1,5,3,1,1500,1500,1,0
Georgia,PIKE,L0278,F468,12,0,0.5,1,4,1,3,1,0.75,3.5,1,0.875,5,2,13,500,500,1,0
Georgia,PIKE,L0894,F281,13,0,0.333333333333333,1,5,0.714285714285714,1,1,0.142857142857143,1.13852813852814,0.75949975949976,0.162646876932591,10,5,0,2500,2500,1,0
Georgia,PIKE,L1177,F602,11,0,0,0,4,1,3,1,0.75,3.33333333333333,1,0.833333333333333,8,3,5,0,0,1,0
Georgia,PIKE,L0886,F602,6,0,0,0,3,1,2,1,0.666666666666667,1.4,0.85,0.466666666666667,2,2,6,5000,5000,1,0
Georgia,PIKE,L0872,F376,15,1,1,1,7,0.7,6,1,0.6,6.5,1,0.65,5,3,4,2000,2000,1,0
Georgia,PIKE,L1370,F648,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,0
Georgia,PIKE,L0824,F055,7,0,0,0,1,0.166666666666667,0,0,0,0.666666666666667,0.666666666666667,0.111111111111111,2,2,0,0,0,1,0
Georgia,PIKE,L0309,F773,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2100,2100,0,0
Georgia,PIKE,L0837,F024,4,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
Georgia,PULASKI,L0864,F109,5,0,0,0,1,0.25,1,1,0.25,0.666666666666667,0.666666666666667,0.166666666666667,1,1,0,3000,3000,1,0
Georgia,PULASKI,L1301,F602,5,0,0,0,2,1,2,1,1,2,1,1,1,1,0,700,700,1,0
Georgia,PULASKI,L0811,F561,7,0,0,0,4,1,3,1,0.75,4,1,1,5,3,7,2000,2000,1,0
Georgia,PULASKI,L0337,F047,7,1,1,1,2,1,0,0,0,2,1,1,4,1,0,0,0,1,0
Georgia,PULASKI,L0031,F063,13,0,0.25,0.25,0,0,0,0,0,0,0,0,9,7,37,6545,6545,0,0
Georgia,PULASKI,L0031,F167,4,0,0,0,1,0.5,0,0,0,1,1,0.5,0,0,85,34000,34000,1,0
Georgia,PULASKI,L1361,F377,4,0,0,0,0,0,0,0,0,0,0,0,1,1,2,600,600,0,0
Georgia,PULASKI,L0686,F561,6,1,1,1,1,1,1,1,1,0.6,0.6,0.6,1,0,0,200,200,1,0
Georgia,PULASKI,L0296,F336,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,400,400,0,0
Georgia,PULASKI,L0975,F055,6,0,0.166666666666667,0.833333333333333,2,0.666666666666667,2,1,0.666666666666667,0.348484848484849,0.318181818181818,0.116161616161616,1,0,0,0,80,1,0
Georgia,PULASKI,L0512,F602,7,0,0,0,1,0.333333333333333,0,0,0,1,1,0.333333333333333,1,0,0,300,300,1,0
Georgia,PULASKI,L1361,F635,13,0,0,0,0,0,0,0,0,0,0,0,8,6,0,700,700,0,0
Georgia,PULASKI,L0438,F077,8,0,0.5,1,0,0,0,0,0,0,0,0,5,1,0,1000,1000,0,0
Georgia,PULASKI,L0858,F801,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,400,400,0,0
Georgia,PULASKI,L0892,F024,10,0,0.166666666666667,0.666666666666667,3,1,2,1,0.666666666666667,3,1,1,3,2,10,700,700,1,0
Georgia,PULASKI,L0282,F376,3,0,0,0,2,1,2,1,1,2,1,1,0,0,0,0,0,1,0
Georgia,PULASKI,L0080,F478,10,0,0,0,3,0.75,2,1,0.5,2.23076923076923,1,0.557692307692308,6,3,11,500,1700,1,0
Georgia,PULASKI,L1361,F169,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,PULASKI,L0539,F024,9,1,1,1,4,1,4,1,1,4,1,1,4,2,0,500,500,1,0
Georgia,PULASKI,L0438,F745,6,0,0,0,0,0,0,0,0,0,0,0,4,2,0,400,400,0,0
Georgia,PULASKI,L1616,F673,8,0,0,0,1,0.5,0,0,0,0.333333333333333,0.333333333333333,0.166666666666667,5,1,0,550,550,1,0
Georgia,PULASKI,L0886,F678,8,0,0,0,2,1,0,0,0,0.188034188034188,0.17948717948718,0.094017094017094,1,1,0,1200,1200,1,0
Georgia,PULASKI,L0975,F701,8,1,1,1,1,0.5,1,1,0.5,0.264705882352941,0.264705882352941,0.132352941176471,3,1,0,0,300,1,0
Georgia,PULASKI,L0463,F376,6,0,0.333333333333333,0.333333333333333,4,1,4,1,1,3.33333333333333,1,0.833333333333333,1,1,0,500,500,1,0
Georgia,PULASKI,L1104,F298,8,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1200,1200,0,0
Georgia,PULASKI,L1116,F024,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,660,660,0,0
Georgia,PULASKI,L0309,F326,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,200,200,0,0
Georgia,PULASKI,L0997,F602,13,0,0,0,7,0.875,1,1,0.125,7,1,0.875,9,5,0,400,400,1,0
Georgia,PULASKI,L0768,F538,10,0,0,0,4,1,1,1,0.25,4,1,1,7,2,0,0,0,1,0
Georgia,PULASKI,L0782,F549,13,0,0,0,0,0,0,0,0,0,0,0,7,2,0,500,500,0,0
Georgia,PULASKI,L0892,F468,11,0,0.5,1,4,1,3,1,0.75,3.3,1,0.825,8,3,3,300,300,1,0
Georgia,PULASKI,L0107,F109,8,0,0,0,2,1,1,1,0.5,2,1,1,4,1,0,0,0,1,0
Georgia,PULASKI,L0623,F538,7,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
Georgia,PULASKI,L0248,F167,9,0,0.5,0.5,3,1,0,0,0,2.14285714285714,1,0.714285714285714,3,2,0,300,300,1,0
Georgia,PULASKI,L0248,F047,6,1,1,1,4,1,1,1,0.25,2.05769230769231,1,0.514423076923077,0,0,4,300,300,1,0
Georgia,PULASKI,L0040,F714,9,0,0,0,3,1,2,1,0.666666666666667,3,1,1,3,1,0,150,150,1,0
Georgia,PULASKI,L0040,F468,10,0,0.333333333333333,1,3,1,3,1,1,3,1,1,6,2,10,0,0,1,0
Georgia,PULASKI,L0040,F468,10,0,0.333333333333333,1,8,1,6,1,0.75,8,1,1,8,7,10,200,200,1,0
Georgia,PULASKI,L0165,F612,8,0,0,0,3,1,2,1,0.666666666666667,3,1,1,4,2,0,200,200,1,0
Georgia,PULASKI,L1413,F024,8,0,0.5,1,4,1,3,1,0.75,4,1,1,4,2,0,0,0,1,0
Georgia,PULASKI,L1092,F602,3,0,0,0,2,1,1,1,0.5,2,1,1,1,1,0,400,400,1,0
Georgia,PULASKI,L1494,F146,9,0,0,0,0,0,0,0,0,0,0,0,7,4,0,500,500,0,0
Georgia,PULASKI,L1022,F169,5,0,0,0,2,1,1,1,0.5,2,1,1,2,1,44,13326,13326,1,0
Georgia,PULASKI,L1309,F468,10,0,0,0,4,0.8,1,1,0.2,3,1,0.6,4,3,0,500,500,1,0
Georgia,PULASKI,L0016,F024,10,0,0.25,0.75,3,0.75,0,0,0,0.375,0.330078125,0.09375,7,2,10,2775,2775,1,0
Georgia,PULASKI,L0918,F375,5,0,0,0,2,1,1,1,0.5,2,1,1,1,1,0,1200,1200,1,0
Georgia,PULASKI,L0958,F063,6,0,0,0,3,0.75,1,1,0.25,2.5,1,0.625,1,1,9,3000,3000,1,0
Georgia,PULASKI,L0709,F742,5,0,0,0,2,0.666666666666667,1,1,0.333333333333333,2,1,0.666666666666667,2,2,0,0,0,1,0
Georgia,PULASKI,L0852,F169,3,0,0,0,1,1,0,0,0,1,1,1,2,0,0,0,0,1,0
Georgia,PULASKI,L0363,F202,12,0,0.5,1,5,0.833333333333333,4,1,0.666666666666667,3.56666666666667,1,0.594444444444445,8,4,13.5,2000,2000,1,0
Georgia,PULASKI,L0222,F578,7,0,0,0,0,0,0,0,0,0,0,0,4,2,0,800,800,0,0
Georgia,PULASKI,L1564,F538,8,0,0,0,3,1,3,1,1,3,1,1,4,2,15,900,900,1,0
Georgia,PULASKI,L0382,F780,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0
Georgia,PULASKI,L1609,F468,8,0,0.333333333333333,0.333333333333333,4,1,4,1,1,4,1,1,6,3,0,0,0,1,0
Georgia,PULASKI,L0083,F024,10,0,0,0,3,1,3,1,1,3,1,1,4,1,0,700,700,1,0
Georgia,PULASKI,L0403,F024,12,0,0,0,2,1,1,1,0.5,2,1,1,3,1,0,300,300,1,0
Georgia,PULASKI,L0512,F448,6,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4000,4000,0,0
Georgia,PULASKI,L0762,F024,6,0,0,0,1,0.25,1,1,0.25,1,1,0.25,2,2,1,3000,3000,1,0
Georgia,PULASKI,L0975,F430,5,0,0,0,2,1,2,1,1,0.392857142857143,0.357142857142857,0.196428571428571,0,0,0,300,300,1,0
Georgia,PULASKI,L1218,F832,4,0,0,0,2,0.666666666666667,0,0,0,2,1,0.666666666666667,1,1,0,355,355,1,0
Georgia,PULASKI,L0236,F024,10,0,0.25,0.25,0,0,0,0,0,0,0,0,7,4,10,0,0,0,0
Georgia,PULASKI,L0884,F714,8,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1800,1800,0,0
Georgia,PULASKI,L0320,F055,6,0,0,0,3,0.75,3,1,0.75,3,1,0.75,2,2,0,350,350,1,0
Georgia,PULASKI,L0941,F230,17,1,1,1,8,1,5,1,0.625,8,1,1,9,5,0,300,600,1,0
Georgia,PULASKI,L1407,F871,9,0,0,0,5,1,2,1,0.4,5,1,1,6,3,0,800,800,1,0
Georgia,PULASKI,L1155,F228,7,0,0,0,0,0,0,0,0,0,0,0,5,3,0,180,180,0,0
Georgia,PULASKI,L0218,F376,8,0,0.5,0.5,5,1,4,1,0.8,5,1,1,5,4,0,0,0,1,0
Georgia,PULASKI,L1150,F226,12,0,0,0,0,0,0,0,0,0,0,0,9,4,0,62000,62000,0,0
Georgia,PULASKI,L0195,F286,5,0,0,0,2,1,1,1,0.5,2,1,1,0,0,0,800,800,1,0
Georgia,PULASKI,L1491,F602,7,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3000,3200,0,0
Georgia,PULASKI,L0892,F602,8,0,0,0,4,1,3,1,0.75,3.55,1,0.8875,4,1,12,2200,2200,1,0
Georgia,PULASKI,L0309,F422,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,PUTNAM,L0661,F024,5,0,0.5,1,3,1,3,1,1,3,1,1,0,0,23,11000,11000,1,0
Georgia,PUTNAM,L0749,F777,3,0,0,0,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,400,400,1,0
Georgia,PUTNAM,L1073,F609,12,1,1,1,4,1,2,1,0.5,4,1,1,2,2,74,5443,5443,1,0
Georgia,PUTNAM,L1005,F167,10,0,0.5,1,1,0.25,0,0,0,0.25,0.25,0.0625,2,1,7,2620,2620,1,0
Georgia,PUTNAM,L0438,F780,7,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
Georgia,PUTNAM,L1087,F468,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9600,9600,0,0
Georgia,PUTNAM,L0886,F024,9,0,0,0,4,1,2,1,0.5,1.73333333333333,0.9,0.433333333333333,2,2,0,0,0,1,0
Georgia,PUTNAM,L1327,F780,8,0,0,0,0,0,0,0,0,0,0,0,5,4,15,5000,5000,0,0
Georgia,PUTNAM,L1153,F047,9,0,0,0,3,1,1,1,0.333333333333333,2,1,0.666666666666667,4,2,0,0,0,1,0
Georgia,PUTNAM,L0765,F473,9,0,0,0,1,0.2,1,1,0.2,0.2,0.2,0.04,5,3,0,0,0,1,0
Georgia,PUTNAM,L0438,F355,9,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
Georgia,PUTNAM,L0104,F606,10,0,0,0,2,1,0,0,0,1,0.75,0.5,5,1,0,0,0,1,0
Georgia,PUTNAM,L1396,F468,9,0,0.5,1,4,1,3,1,0.75,4,1,1,3,3,0,0,0,1,0
Georgia,PUTNAM,L0113,F742,8,0,0,0,0,0,0,0,0,0,0,0,4,3,28,7000,7000,0,0
Georgia,PUTNAM,L0473,F017,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,600,600,0,0
Georgia,PUTNAM,L0992,F055,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,500,500,0,0
Georgia,PUTNAM,L1380,F602,10,0,0,0,4,0.571428571428571,4,1,0.571428571428571,3.33333333333333,1,0.476190476190476,5,4,0,3000,3000,1,0
Georgia,PUTNAM,L1025,F468,6,0,0,0,2,0.5,1,1,0.25,2,1,0.5,3,2,0,3980,3980,1,0
Georgia,PUTNAM,L0080,F024,10,0,0.2,1,2,1,1,1,0.5,1.05555555555556,1,0.527777777777778,4,0,7,8290,8290,1,0
Georgia,PUTNAM,L1429,F512,5,0,0,0,0,0,0,0,0,0,0,0,1,0,28,7150,7150,0,0
Georgia,PUTNAM,L0958,F024,8,0,0,0,4,1,2,1,0.5,3.52631578947368,1,0.881578947368421,2,2,11,1680,1680,1,0
Georgia,PUTNAM,L1400,F024,10,1,1,1,3,0.75,2,1,0.5,2.5,1,0.625,6,2,0,700,700,1,0
Georgia,PUTNAM,L1164,F024,10,1,1,1,0,0,0,0,0,0,0,0,7,1,1.5,700,700,0,0
Georgia,PUTNAM,L0132,F097,7,0,0,0,2,1,2,1,1,2,1,1,3,1,0,0,0,1,0
Georgia,PUTNAM,L0309,F648,9,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1200,1200,0,0
Georgia,PUTNAM,L1052,F604,5,0,0,0,2,1,2,1,1,2,1,1,2,1,34,10500,10500,1,0
Georgia,PUTNAM,L0193,F361,9,0,0,0,1,0.333333333333333,0,0,0,1,1,0.333333333333333,5,1,10,1500,1500,1,0
Georgia,PUTNAM,L1301,F035,7,0,0,0,2,0.666666666666667,2,1,0.666666666666667,2,1,0.666666666666667,4,1,0,4984,4984,1,0
Georgia,PUTNAM,L0943,F202,6,0,0,0,4,1,3,1,0.75,3.5,1,0.875,4,3,0,1250,1250,1,0
Georgia,PUTNAM,L0595,F100,11,0,0,0,6,1,4,1,0.666666666666667,5,1,0.833333333333333,6,5,9,2000,2000,1,0
Georgia,PUTNAM,L1119,F595,8,0,0,0,0,0,0,0,0,0,0,0,5,2,46.5,10000,10000,0,0
Georgia,PUTNAM,L1339,F024,10,0,0,0,5,1,3,1,0.6,5,1,1,4,2,5,0,0,1,0
Georgia,PUTNAM,L0053,F864,10,0,0,0,3,0.428571428571429,2,1,0.285714285714286,1.325,0.875,0.189285714285714,8,6,0,0,0,1,0
Georgia,PUTNAM,L0954,F468,7,0,0.5,1,3,1,3,1,1,3,1,1,4,1,8,700,700,1,0
Georgia,PUTNAM,L1449,F602,11,0,0,0,5,0.714285714285714,3,1,0.428571428571429,3.3047619047619,1,0.472108843537415,7,5,14,3000,3000,1,0
Georgia,PUTNAM,L1339,F019,9,0,0,0,4,1,3,1,0.75,4,1,1,6,2,0,1200,1200,1,0
Georgia,PUTNAM,L1179,F468,5,0,0.5,1,3,1,1,1,0.333333333333333,2.5,1,0.833333333333333,3,2,70,0,0,1,0
Georgia,PUTNAM,L0403,F024,11,0,0,0,6,1,5,1,0.833333333333333,6,1,1,6,4,24,1225,1225,1,0
Georgia,PUTNAM,L1452,F024,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3000,3000,0,0
Georgia,PUTNAM,L1142,F445,12,1,1,1,2,0.333333333333333,1,1,0.166666666666667,1.05555555555556,1,0.175925925925926,6,3,10,3780,3780,1,0
Georgia,PUTNAM,L1392,F077,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2500,2500,0,0
Georgia,PUTNAM,L0946,F468,3,0,0,0,1,1,0,0,0,1,1,1,1,0,15,4345,4345,1,0
Georgia,PUTNAM,L0296,F376,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2500,2500,0,0
Georgia,PUTNAM,L1218,F301,10,0,0,0,4,1,3,1,0.75,4,1,1,7,3,0,0,0,1,0
Georgia,PUTNAM,L0825,F799,5,1,1,1,3,1,1,1,0.333333333333333,1.77142857142857,0.931428571428571,0.590476190476191,1,1,0,450,450,1,0
Georgia,PUTNAM,L0287,F261,12,0,0,0,4,1,1,1,0.25,3,1,0.75,9,3,0,1750,1750,1,0
Georgia,PUTNAM,L0803,F329,9,0,0,0,5,0.714285714285714,5,1,0.714285714285714,5,1,0.714285714285714,4,4,0,19000,19000,1,0
Georgia,PUTNAM,L0287,F700,9,0,0,0,7,1,3,1,0.428571428571429,7,1,1,6,5,0,0,0,1,0
Georgia,PUTNAM,L1612,F522,3,0,0,0,1,1,1,1,1,1,1,1,0,0,0,550,550,1,0
Georgia,PUTNAM,L1341,F055,7,0,0,0,2,1,1,1,0.5,2,1,1,4,1,17,1500,1500,1,0
Georgia,PUTNAM,L0263,F281,2,0,0,0,2,1,1,1,0.5,2,1,1,0,0,0,6000,6000,1,0
Georgia,PUTNAM,L0509,F202,11,0,0,0,7,1,6,1,0.857142857142857,3.5052790346908,1,0.500754147812971,8,6,0,4680,4680,1,0
Georgia,PUTNAM,L0943,F376,5,0,0,0,3,1,2,1,0.666666666666667,2.33333333333333,1,0.777777777777778,2,1,0,4000,4000,1,0
Georgia,PUTNAM,L0782,F769,8,1,1,1,0,0,0,0,0,0,0,0,5,2,4,500,500,0,0
Georgia,PUTNAM,L1069,F065,8,0,0,0,1,0.25,1,1,0.25,1,1,0.25,4,3,5,1000,1000,1,0
Georgia,PUTNAM,L0443,F063,9,0,0,0,4,0.8,1,1,0.2,4,1,0.8,6,3,0,2500,2500,1,0
Georgia,PUTNAM,L0886,F550,10,1,1,1,6,1,1,1,0.166666666666667,1.71225071225071,0.90212107419208,0.285375118708452,7,5,0,1400,1400,1,0
Georgia,PUTNAM,L1202,F376,7,1,1,1,2,1,2,1,1,2,1,1,4,1,24,3000,3000,1,0
Georgia,PUTNAM,L1100,F463,3,0,0,0,1,1,0,0,0,1,1,1,0,0,4,0,0,1,0
Georgia,PUTNAM,L0205,F376,18,1,1,1,5,0.714285714285714,3,1,0.428571428571429,5,1,0.714285714285714,9,3,26,18000,18000,1,0
Georgia,PUTNAM,L0812,F340,16,0,0,0,4,1,4,1,1,3.33333333333333,1,0.833333333333333,10,2,12,0,0,1,0
Georgia,PUTNAM,L0080,F230,10,0,0.5,1,4,1,2,1,0.5,4,1,1,8,3,5,970,970,1,0
Georgia,PUTNAM,L1059,F104,9,0,0,0,1,0.25,0,0,0,0.5,0.5,0.125,5,3,10,350,350,1,0
Georgia,PUTNAM,L0803,F463,7,0,0,0,5,1,2,1,0.4,4,1,0.8,5,4,1,0,0,1,0
Georgia,PUTNAM,L1480,F202,6,1,1,1,2,1,2,1,1,2,1,1,4,1,3,0,0,1,0
Georgia,PUTNAM,L0170,F047,11,1,1,1,0,0,0,0,0,0,0,0,7,5,0,1600,1600,0,0
Georgia,PUTNAM,L1552,F351,10,1,1,1,0,0,0,0,0,0,0,0,6,3,0,15000,15000,0,0
Georgia,PUTNAM,L1119,F566,7,0,0,0,0,0,0,0,0,0,0,0,4,3,36,5000,5000,0,0
Georgia,PUTNAM,L0946,F399,11,0,0,0,6,1,3,1,0.5,6,1,1,7,3,31,20000,20000,1,0
Georgia,PUTNAM,L1119,F701,7,0,0,0,0,0,0,0,0,0,0,0,4,3,37,14000,14000,0,0
Georgia,PUTNAM,L0880,F202,5,0,0,0,0,0,0,0,0,0,0,0,1,0,34,8000,8000,0,0
Georgia,PUTNAM,L0080,F024,7,0,0.2,1,4,1,4,1,1,4,1,1,5,3,7,400,400,1,0
Georgia,PUTNAM,L1476,F376,7,0,0.125,0.625,0,0,0,0,0,0,0,0,5,4,35,7000,7000,0,0
Georgia,PUTNAM,L1033,F264,9,1,1,1,0,0,0,0,0,0,0,0,5,4,0,500,500,0,0
Georgia,PUTNAM,L0214,F780,7,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0
Georgia,PUTNAM,L0091,F167,7,0,0,0,3,1,2,1,0.666666666666667,3,1,1,4,2,22,2900,2900,1,0
